"case_id","persona","p","risky_reward","certain_reward","model","template","age","cancer_type","answer_choice","answer_meaning","reason"
"p_0.50_ce_1000_doctor_colorectal_cancer_60_reversed","doctor",0.5,1000,1000,"gpt-4.1-mini","reversed",60,"colorectal_cancer","Option A","certain","I prefer certainty in my treatment outcome to maximize quality of life and avoid the risk of recurrence."
"p_0.00_ce_1000_patient_lung_cancer_50_forward","patient",0.0,1000,1000,"gpt-4.1-mini","forward",50,"lung_cancer","Option B","certain","I would choose the guaranteed 1000 recurrence-free days because certainty of benefit outweighs the zero probability option."
"p_0.00_ce_1000_doctor_gstric_cancer_80_forward","doctor",0.0,1000,1000,"gpt-4.1-mini","forward",80,"gstric_cancer","Option B","certain","I would choose the guaranteed 1000 recurrence-free days to maximize certainty and quality of life despite the advanced stage."
"p_0.00_ce_500_doctor_gstric_cancer_80_reversed","doctor",0.0,1000,500,"gpt-4.1-mini","reversed",80,"gstric_cancer","Option A","certain","I prefer the certainty of 500 recurrence-free days over a 0% chance of 1000 days, valuing guaranteed stability in my condition."
"p_1.00_ce_500_family_lung_cancer_60_reversed","family",1.0,1000,500,"gpt-4.1-mini","reversed",60,"lung_cancer","Option B","risky","I would prefer the treatment that offers a longer guaranteed recurrence-free period to maximize quality and length of life."
"p_0.00_ce_0_family_prostate_cancer_70_reversed","family",0.0,1000,0,"gpt-4.1-mini","reversed",70,"prostate_cancer","Option A","certain","I prefer certainty over uncertainty, even if it means no recurrence-free days, rather than hoping for a benefit that has zero chance of occurring."
"p_0.00_ce_0_family_gstric_cancer_80_forward","family",0.0,1000,0,"gpt-4.1-mini","forward",80,"gstric_cancer","Option B","certain","I prefer certainty about the outcome rather than a zero probability of benefit, even if the result is unfavorable."
"p_0.00_ce_1000_doctor_prostate_cancer_80_forward","doctor",0.0,1000,1000,"gpt-4.1-mini","forward",80,"prostate_cancer","Option B","certain","I would choose the guaranteed 1000 recurrence-free days to maximize certainty and quality of life, avoiding the risk of no benefit."
"p_0.00_ce_500_doctor_colorectal_cancer_50_reversed","doctor",0.0,1000,500,"gpt-4.1-mini","reversed",50,"colorectal_cancer","Option A","certain","I prefer the certainty of guaranteed 500 recurrence-free days over a zero chance at a longer duration, valuing assured quality time."
"p_0.00_ce_0_family_prostate_cancer_60_forward","family",0.0,1000,0,"gpt-4.1-mini","forward",60,"prostate_cancer","Option B","certain","I prefer certainty over uncertainty, so I would choose the guaranteed outcome even if it means no recurrence-free days."
"p_0.00_ce_1000_patient_prostate_cancer_60_forward","patient",0.0,1000,1000,"gpt-4.1-mini","forward",60,"prostate_cancer","Option B","certain","I would choose the guaranteed 1000 recurrence-free days because certainty of benefit outweighs the zero probability of success in Option A."
"p_1.00_ce_0_family_gstric_cancer_50_forward","family",1.0,1000,0,"gpt-4.1-mini","forward",50,"gstric_cancer","Option A","risky","I would choose the treatment that guarantees a significant period of recurrence-free days, as it offers hope for more quality time and better health outcomes."
"p_0.00_ce_0_doctor_lung_cancer_50_forward","doctor",0.0,1000,0,"gpt-4.1-mini","forward",50,"lung_cancer","Option B","certain","Since Option A offers no chance of benefit, I prefer the certainty of Option B, even if it guarantees no recurrence-free days."
"p_1.00_ce_500_family_lung_cancer_70_reversed","family",1.0,1000,500,"gpt-4.1-mini","reversed",70,"lung_cancer","Option B","risky","I would choose the option that provides the longest guaranteed recurrence-free period, as more time without cancer is my priority."
"p_0.50_ce_1000_doctor_prostate_cancer_60_forward","doctor",0.5,1000,1000,"gpt-4.1-mini","forward",60,"prostate_cancer","Option B","certain","I prefer certainty in my treatment outcome to maximize quality of life without the risk of recurrence."
"p_0.00_ce_1000_patient_prostate_cancer_70_reversed","patient",0.0,1000,1000,"gpt-4.1-mini","reversed",70,"prostate_cancer","Option A","certain","I prefer the certainty of guaranteed 1000 recurrence-free days over any chance of no benefit at all."
"p_0.50_ce_500_patient_gstric_cancer_70_forward","patient",0.5,1000,500,"gpt-4.1-mini","forward",70,"gstric_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking getting nothing with only a 50% chance."
"p_1.00_ce_500_doctor_breast_cancer_60_forward","doctor",1.0,1000,500,"gpt-4.1-mini","forward",60,"breast_cancer","Option A","risky","I prefer the certainty of a longer recurrence-free period, maximizing quality and quantity of life without taking unnecessary risks."
"p_1.00_ce_0_doctor_breast_cancer_80_forward","doctor",1.0,1000,0,"gpt-4.1-mini","forward",80,"breast_cancer","Option A","risky","I would choose the drug that offers 100% probability of 1000 recurrence-free days, as maximizing disease-free time is crucial despite my age."
"p_0.00_ce_1000_patient_lung_cancer_60_reversed","patient",0.0,1000,1000,"gpt-4.1-mini","reversed",60,"lung_cancer","Option A","certain","I prefer the certainty of guaranteed recurrence-free days rather than facing the risk of no benefit with Option B."
"p_0.50_ce_0_doctor_colorectal_cancer_60_forward","doctor",0.5,1000,0,"gpt-4.1-mini","forward",60,"colorectal_cancer","Option A","risky","I would accept the 50% chance of gaining significant recurrence-free days rather than settling for no benefit at all."
"p_1.00_ce_1000_patient_lung_cancer_50_forward","patient",1.0,1000,1000,"gpt-4.1-mini","forward",50,"lung_cancer","Option B","certain","Both options offer the same guaranteed outcome, but Option B explicitly states 100% certainty, providing clearer assurance and peace of mind."
"p_1.00_ce_0_doctor_breast_cancer_50_reversed","doctor",1.0,1000,0,"gpt-4.1-mini","reversed",50,"breast_cancer","Option B","risky","Choosing the drug that guarantees 1000 recurrence-free days aligns with my preference for maximizing quality and length of life despite the advanced stage of cancer."
"p_0.00_ce_1000_family_gstric_cancer_70_reversed","family",0.0,1000,1000,"gpt-4.1-mini","reversed",70,"gstric_cancer","Option A","certain","I would prefer the guaranteed 1000 recurrence-free days to maximize quality and length of life without uncertainty."
"p_1.00_ce_500_family_colorectal_cancer_80_forward","family",1.0,1000,500,"gpt-4.1-mini","forward",80,"colorectal_cancer","Option A","risky","I would prefer the longer guaranteed recurrence-free period to maximize quality time without cancer returning."
"p_1.00_ce_1000_patient_prostate_cancer_60_forward","patient",1.0,1000,1000,"gpt-4.1-mini","forward",60,"prostate_cancer","Option A","risky","Both options offer the same outcome with certainty, but Option A's phrasing aligns with my understanding and acceptance of the guaranteed recurrence-free period."
"p_0.50_ce_500_doctor_gstric_cancer_80_forward","doctor",0.5,1000,500,"gpt-4.1-mini","forward",80,"gstric_cancer","Option B","certain","At 80 years old, I prefer the certainty of 500 recurrence-free days rather than risking no benefit with a 50% chance."
"p_1.00_ce_0_doctor_gstric_cancer_70_reversed","doctor",1.0,1000,0,"gpt-4.1-mini","reversed",70,"gstric_cancer","Option B","risky","I would prefer a treatment that offers a guaranteed extended period without recurrence, maximizing quality of life despite the advanced stage."
"p_0.50_ce_500_patient_prostate_cancer_80_forward","patient",0.5,1000,500,"gpt-4.1-mini","forward",80,"prostate_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days over a risky 50% chance at 1000 days, valuing guaranteed quality time."
"p_0.00_ce_0_patient_gstric_cancer_60_reversed","patient",0.0,1000,0,"gpt-4.1-mini","reversed",60,"gstric_cancer","Option B","risky","Even though the probability is 0%, I prefer to hold on to any chance of a longer recurrence-free period rather than accepting a guaranteed lack of benefit."
"p_0.00_ce_0_family_colorectal_cancer_80_forward","family",0.0,1000,0,"gpt-4.1-mini","forward",80,"colorectal_cancer","Option B","certain","I prefer certainty in outcomes, even if it means no recurrence-free days, rather than facing uncertainty with no chance of benefit."
"p_0.50_ce_500_family_colorectal_cancer_50_forward","family",0.5,1000,500,"gpt-4.1-mini","forward",50,"colorectal_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days over the risk of getting no benefit, valuing guaranteed quality time."
"p_0.50_ce_1000_doctor_gstric_cancer_70_forward","doctor",0.5,1000,1000,"gpt-4.1-mini","forward",70,"gstric_cancer","Option B","certain","I prefer certainty in my treatment outcome to maximize quality of life and minimize anxiety about recurrence."
"p_1.00_ce_1000_doctor_lung_cancer_60_forward","doctor",1.0,1000,1000,"gpt-4.1-mini","forward",60,"lung_cancer","Option B","certain","Option B guarantees 1000 recurrence-free days with absolute certainty, which aligns with my preference for assured outcomes in critical health scenarios."
"p_0.00_ce_0_doctor_lung_cancer_50_reversed","doctor",0.0,1000,0,"gpt-4.1-mini","reversed",50,"lung_cancer","Option A","certain","Option A guarantees a known outcome with no recurrence-free days, while Option B offers no chance of a better outcome; choosing certainty avoids false hope."
"p_0.00_ce_0_patient_gstric_cancer_60_forward","patient",0.0,1000,0,"gpt-4.1-mini","forward",60,"gstric_cancer","Option B","certain","Since Option A offers no chance of recurrence-free days, I prefer the certainty of Option B with 0 recurrence-free days rather than false hope."
"p_0.50_ce_1000_family_colorectal_cancer_80_forward","family",0.5,1000,1000,"gpt-4.1-mini","forward",80,"colorectal_cancer","Option B","certain","At my age, I prefer the certainty of guaranteed recurrence-free days rather than taking a risk with only a 50% chance."
"p_0.50_ce_0_family_prostate_cancer_70_forward","family",0.5,1000,0,"gpt-4.1-mini","forward",70,"prostate_cancer","Option A","risky","I would prefer the chance of 1000 recurrence-free days despite the uncertainty, as any possibility of extended quality time is worth taking."
"p_0.00_ce_1000_patient_prostate_cancer_60_reversed","patient",0.0,1000,1000,"gpt-4.1-mini","reversed",60,"prostate_cancer","Option A","certain","I prefer the certainty of 1000 recurrence-free days, as it offers a guaranteed benefit rather than no chance at all."
"p_0.50_ce_1000_patient_colorectal_cancer_70_forward","patient",0.5,1000,1000,"gpt-4.1-mini","forward",70,"colorectal_cancer","Option B","certain","I prefer the certainty of guaranteed recurrence-free days rather than risking no benefit with a 50% chance."
"p_1.00_ce_500_doctor_breast_cancer_70_reversed","doctor",1.0,1000,500,"gpt-4.1-mini","reversed",70,"breast_cancer","Option B","risky","I prefer maximizing recurrence-free days with certainty, so 1000 days is clearly better than 500 days."
"p_0.00_ce_500_doctor_lung_cancer_80_forward","doctor",0.0,1000,500,"gpt-4.1-mini","forward",80,"lung_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit at all, valuing quality and predictability in my remaining time."
"p_1.00_ce_1000_doctor_lung_cancer_80_forward","doctor",1.0,1000,1000,"gpt-4.1-mini","forward",80,"lung_cancer","Option B","certain","Both options effectively guarantee the same outcome, but Option B clearly states 100% certainty, which aligns with my preference for assured results."
"p_1.00_ce_0_doctor_prostate_cancer_80_forward","doctor",1.0,1000,0,"gpt-4.1-mini","forward",80,"prostate_cancer","Option A","risky","I would choose the drug that guarantees 1000 recurrence-free days because it offers a definite benefit and maximizes my quality of life."
"p_0.00_ce_1000_doctor_breast_cancer_70_forward","doctor",0.0,1000,1000,"gpt-4.1-mini","forward",70,"breast_cancer","Option B","certain","I would choose the guaranteed outcome of 1000 recurrence-free days to maximize certainty and quality of life."
"p_1.00_ce_0_doctor_lung_cancer_70_reversed","doctor",1.0,1000,0,"gpt-4.1-mini","reversed",70,"lung_cancer","Option B","risky","I would choose the drug that guarantees 1000 recurrence-free days because maximizing quality and length of life is my priority."
"p_1.00_ce_0_family_lung_cancer_80_reversed","family",1.0,1000,0,"gpt-4.1-mini","reversed",80,"lung_cancer","Option B","risky","I would prefer a treatment that guarantees a significant period of recurrence-free days, providing more quality time despite the advanced stage."
"p_1.00_ce_1000_family_lung_cancer_60_forward","family",1.0,1000,1000,"gpt-4.1-mini","forward",60,"lung_cancer","Option B","certain","The certainty of 1000 recurrence-free days provides peace of mind and eliminates any risk, which I prefer at my age."
"p_0.00_ce_1000_doctor_prostate_cancer_60_reversed","doctor",0.0,1000,1000,"gpt-4.1-mini","reversed",60,"prostate_cancer","Option A","certain","I would choose the guaranteed 1000 recurrence-free days because certainty in treatment outcome is preferable to no chance of benefit."
"p_1.00_ce_1000_doctor_prostate_cancer_70_forward","doctor",1.0,1000,1000,"gpt-4.1-mini","forward",70,"prostate_cancer","Option A","risky","Both options offer the same outcome, but the phrasing of Option A suggests a more flexible interpretation of probability, which aligns with my preference to consider variability in treatment effects."
